Time,R,P
2018/7/4 16:45,772,4.91333
2018/7/4 17:00,679.8,4.645
2018/7/4 17:15,552.667,4.27133
2018/7/4 17:30,734.8,5.603
2018/7/4 17:45,589,4.01133
2018/7/4 18:00,419.6,2.36567
2018/7/4 18:15,243.933,1.609
2018/7/4 18:30,220.733,1.71667
2018/7/4 18:45,153.2,1.138
2018/7/4 19:00,99.4,0.734
2018/7/4 19:15,91.5333,0.589333
2018/7/4 19:30,89,0.347333
2018/7/4 19:45,81.7333,0.463
2018/7/4 20:00,51.8,0.306333
2018/7/4 20:15,18.2,0.085667
2018/7/5 6:45,23.9333,0.093667
2018/7/5 7:00,39.4667,0.229
2018/7/5 7:15,155.067,0.751333
2018/7/5 7:30,93.7333,0.587667
2018/7/5 7:45,65.7333,0.663333
2018/7/5 8:00,103.6,0.931
2018/7/5 8:15,129.733,1.123
2018/7/5 8:30,157,1.31467
2018/7/5 8:45,244.733,1.923
2018/7/5 9:00,406,2.536
2018/7/5 9:15,375.4,2.424
2018/7/5 9:30,361.467,2.76067
2018/7/5 9:45,437.2,3.24833
2018/7/5 10:00,361.933,2.83033
2018/7/5 10:15,378.4,2.98733
2018/7/5 10:30,477.867,4.061
2018/7/5 10:45,732.267,5.60333
2018/7/5 11:00,772.667,5.25467
2018/7/5 11:15,699.467,5.149
2018/7/5 11:30,674.467,5.308
2018/7/5 11:45,663.2,5.26667
2018/7/5 12:00,750.933,5.891
2018/7/5 12:15,933.933,6.81033
2018/7/5 12:30,830.733,6.828
2018/7/5 12:45,847.267,7.16567
2018/7/5 13:00,868.8,6.684
2018/7/5 13:15,810.933,7.432
2018/7/5 13:30,916.067,6.16733
2018/7/5 13:45,770.2,6.03667
2018/7/5 14:00,899.667,6.64367
2018/7/5 14:15,848.533,6.603
2018/7/5 14:30,717.133,5.16533
2018/7/5 14:45,537.067,3.88633
2018/7/5 15:00,424,3.19733
2018/7/5 15:15,395.867,2.962
2018/7/5 15:30,430.467,3.50933
2018/7/5 15:45,527.867,3.89867
2018/7/5 16:00,402.2,3.17933
2018/7/5 16:15,385.667,3.06
2018/7/5 16:30,395.733,2.87433
2018/7/5 16:45,318.8,2.50367
2018/7/5 17:00,266.467,2.07533
2018/7/5 17:15,255.8,2.09433
2018/7/5 17:30,242.8,2.03067
2018/7/5 17:45,157.8,1.145
2018/7/5 18:00,123.8,0.919667
2018/7/5 18:15,102.067,0.748667
2018/7/5 18:30,105.8,0.682333
2018/7/5 18:45,73,0.477667
2018/7/5 19:00,71.3333,0.533
2018/7/5 19:15,52.8667,0.293667
2018/7/5 19:30,33.2,0.179667
2018/7/5 19:45,18.5333,0.069667
2018/7/6 7:00,37.8,0.327667
2018/7/6 7:15,54.4,0.428333
2018/7/6 7:30,76.6,0.505667
2018/7/6 7:45,144.267,0.877667
2018/7/6 8:00,145.2,0.960667
2018/7/6 8:15,127.4,1.046
2018/7/6 8:30,164.133,1.33867
2018/7/6 8:45,137.6,0.933667
2018/7/6 9:00,135.333,1.22267
2018/7/6 9:15,195.133,1.79067
2018/7/6 9:30,418.067,3.52
2018/7/6 9:45,711.133,5.109
2018/7/6 10:00,827.4,5.73967
2018/7/6 10:15,471.8,2.801
2018/7/6 10:30,219.333,3.06767
2018/7/6 10:45,298.667,3.677
2018/7/6 11:00,698.667,5.96833
2018/7/6 11:30,551.667,7.26233
2018/7/6 11:45,996.267,7.41167
2018/7/6 12:00,987.067,7.617
2018/7/6 12:15,485.6,7.49267
2018/7/6 12:30,735.667,8.071
2018/7/6 12:45,1074.93,7.53933
2018/7/6 13:00,1073.8,8.001
2018/7/6 13:15,1095.13,8.342
2018/7/6 13:30,1090.27,8.48567
2018/7/6 13:45,1026,8.54167
2018/7/6 14:00,1039.27,7.83933
2018/7/6 14:15,1141.07,8.03067
2018/7/6 14:30,1056.13,8.20867
2018/7/6 14:45,909.267,8.10433
2018/7/6 15:00,987.933,8.15567
2018/7/6 15:15,987.067,7.94333
2018/7/6 15:30,934.8,7.62967
2018/7/6 15:45,880.533,7.27433
2018/7/6 16:00,629.733,6.217
2018/7/6 16:15,601.4,6.156
2018/7/6 16:30,763.867,6.036
2018/7/6 16:45,721.333,5.51833
2018/7/6 17:00,667.2,5.111
2018/7/6 17:15,533.467,4.56633
2018/7/6 17:30,569.8,3.35767
2018/7/6 17:45,349.133,3.49067
2018/7/6 18:00,421.333,2.93833
2018/7/6 18:15,291.533,1.75067
2018/7/6 18:30,153.8,1.00267
2018/7/6 18:45,120.6,0.558333
2018/7/6 19:00,73.7333,0.508
2018/7/6 19:15,99,0.391333
2018/7/6 19:30,123.467,0.329333
2018/7/6 19:45,46.9333,0.182667
2018/7/6 20:00,25.6,0.091333
2018/7/6 20:15,18.8667,0.04
2018/7/7 7:00,38.7333,0.208
2018/7/7 7:15,80.1333,0.500333
2018/7/7 7:30,95.9333,0.697667
2018/7/7 7:45,128,0.996667
2018/7/7 8:00,153.267,1.167
2018/7/7 8:15,74.4667,0.566667
2018/7/7 8:30,55.6,0.401
2018/7/7 8:45,46.7333,0.281
2018/7/7 9:00,67.1333,0.478
2018/7/7 9:15,57.1333,0.396333
2018/7/7 9:30,84.5333,0.758667
2018/7/7 9:45,80.3333,0.553
2018/7/7 10:00,76.8667,0.636333
2018/7/7 10:15,149.933,1.173
2018/7/7 10:30,185.2,1.622
2018/7/7 10:45,142.533,1.25467
2018/7/7 11:00,157.933,1.43933
2018/7/7 11:15,141.933,1.473
2018/7/7 11:30,283.867,3.20233
2018/7/7 11:45,452.267,3.67867
2018/7/7 12:00,336.867,3.14767
2018/7/7 12:15,233.133,2.05067
2018/7/7 12:30,219.4,1.88
2018/7/7 12:45,370.333,3.12967
2018/7/7 13:00,321.533,2.43333
2018/7/7 13:15,271.733,2.354
2018/7/7 13:30,571.267,4.95
2018/7/7 13:45,399.667,3.261
2018/7/7 14:00,263.667,2.17467
2018/7/7 14:15,450.533,3.98067
2018/7/7 14:30,883.333,7.21867
2018/7/7 14:45,566.867,5.827
2018/7/7 15:00,418.733,3.249
2018/7/7 15:15,500.067,3.702
2018/7/7 15:30,616,4.87333
2018/7/7 15:45,422.4,3.61433
2018/7/7 16:00,367.133,2.84933
2018/7/7 16:15,356.533,2.751
2018/7/7 16:30,207.267,1.99867
2018/7/7 16:45,82.8,0.889
2018/7/7 17:00,109.2,0.889
2018/7/7 17:15,167.733,0.91
2018/7/7 17:30,177.2,1.176
2018/7/7 17:45,131,0.937667
2018/7/7 18:00,128.4,1.21967
2018/7/7 18:15,103,0.938
2018/7/7 18:30,68.4667,0.457333
2018/7/7 18:45,55.8667,0.438667
2018/7/7 19:00,17.5333,0.166667
2018/7/7 19:15,6.06667,0.003
2018/7/7 19:30,3.2,0.001667
2018/7/8 7:00,11.8667,0.005333
2018/7/8 7:15,21.6667,0.067667
2018/7/8 7:30,12.5333,0.009
2018/7/8 7:45,32.6667,0.169
2018/7/8 8:00,20.8,0.118
2018/7/8 8:15,39.2667,0.203333
2018/7/8 8:30,32.5333,0.219667
2018/7/8 8:45,126,1.12467
2018/7/8 9:00,159,1.088
2018/7/8 9:15,86.6667,0.482667
2018/7/8 9:30,123.933,0.891333
2018/7/8 9:45,86.2667,0.632667
2018/7/8 10:00,122.333,0.961
2018/7/8 10:15,208.6,1.728
2018/7/8 10:30,491.067,3.41433
2018/7/8 10:45,276.533,2.58
2018/7/8 11:00,163.733,1.41667
2018/7/8 11:15,170.867,1.65733
2018/7/8 11:30,130.133,1.277
2018/7/8 11:45,156.533,1.38267
2018/7/8 12:00,126.067,0.988
2018/7/8 12:15,191.867,1.385
2018/7/8 12:30,257.6,1.94433
2018/7/8 12:45,197.733,1.75733
2018/7/8 13:00,209.733,1.877
2018/7/8 13:15,207.6,1.983
2018/7/8 13:30,299.133,2.413
2018/7/8 13:45,172.8,1.479
2018/7/8 14:00,239.867,2.11833
2018/7/8 14:15,289.067,2.45067
2018/7/8 14:30,302.467,2.884
2018/7/8 14:45,332.733,2.74667
2018/7/8 15:00,298.6,2.64533
2018/7/8 15:15,533.6,4.211
2018/7/8 15:30,609.8,5.12367
2018/7/8 15:45,550.933,4.40567
2018/7/8 16:00,346.2,3.27667
2018/7/8 16:15,252.267,2.917
2018/7/8 16:30,181.467,1.61
2018/7/8 16:45,169.333,1.22067
2018/7/8 17:00,229.533,1.73933
2018/7/8 17:15,294.867,2.52067
2018/7/8 17:30,331.733,2.765
2018/7/8 17:45,229.333,2.08067
2018/7/8 18:00,278.333,2.32733
2018/7/8 18:15,226.133,1.89267
2018/7/8 18:30,169.6,1.19367
2018/7/8 18:45,118.267,0.896667
2018/7/8 19:00,56.9333,0.516
2018/7/8 19:15,26.0667,0.144
2018/7/8 19:45,14.4,0.032667
2018/7/8 20:00,13.8667,0.014667
2018/7/8 20:15,11.3333,0.021333
2018/7/9 6:45,47.0667,0.121667
2018/7/9 7:00,46.3333,0.186333
2018/7/9 7:15,177.867,0.236
2018/7/9 7:30,231.533,0.290667
2018/7/9 8:00,303.667,0.825
2018/7/9 8:30,430.933,1.877
2018/7/9 8:45,498.933,2.49233
2018/7/9 9:00,543.267,3.12433
2018/7/9 9:15,598.933,3.711
2018/7/9 9:30,689,4.21933
2018/7/9 9:45,440.4,3.417
2018/7/9 10:15,815.933,5.596
2018/7/9 10:30,619.933,5.67833
2018/7/9 11:15,629.533,5.848
2018/7/9 11:30,687.2,4.51933
2018/7/9 11:45,568.333,5.21033
2018/7/9 12:00,653.733,5.94167
2018/7/9 12:15,537.933,4.381
2018/7/9 12:45,539.333,6.233
2018/7/9 13:00,1171.67,8.412
2018/7/9 13:15,1012.6,7.32333
2018/7/9 13:30,852.267,5.70467
2018/7/9 14:00,1014.6,7.66667
2018/7/9 14:45,1019.13,8.097
2018/7/9 15:00,962.267,7.68167
2018/7/9 15:15,957.867,7.709
2018/7/9 15:30,870,6.36
2018/7/9 15:45,593.733,4.72367
2018/7/9 16:00,666.733,4.63067
2018/7/9 16:15,663.267,5.16433
2018/7/9 16:30,679.267,4.98933
2018/7/9 16:45,227.333,2.345
2018/7/9 17:00,49,0.559667
2018/7/9 17:15,31.9333,0.235333
2018/7/9 17:30,60.1333,0.372667
2018/7/9 17:45,72.1333,0.677
2018/7/9 18:00,136.8,0.902333
2018/7/9 18:15,123.133,0.731
2018/7/9 18:30,86.7333,0.715
2018/7/9 18:45,156.2,1.50867
2018/7/9 19:00,189.867,0.96
2018/7/9 19:15,202.733,0.811333
2018/7/9 19:30,72.7333,0.562
2018/7/9 19:45,57.9333,0.343667
2018/7/9 20:00,23.0667,0.117333
2018/7/9 20:15,11.8,0.035667
2018/7/10 6:45,18.5333,0.068333
2018/7/10 7:00,44.0667,0.248
2018/7/10 7:15,62,0.394667
2018/7/10 7:30,80.0667,0.572667
2018/7/10 7:45,72.7333,0.561
2018/7/10 8:00,84.9333,0.605333
2018/7/10 8:15,66.0667,0.525667
2018/7/10 8:30,150.4,1.347
2018/7/10 8:45,231.533,1.805
2018/7/10 9:00,284.467,2.07833
2018/7/10 9:15,149.933,1.08167
2018/7/10 9:30,152.733,1.32
2018/7/10 9:45,181.733,2.054
2018/7/10 10:00,238.2,2.345
2018/7/10 10:15,455,3.58633
2018/7/10 10:30,380.333,3.608
2018/7/10 10:45,498.133,4.38633
2018/7/10 11:00,879.2,5.77733
2018/7/10 11:15,678.667,5.254
2018/7/10 11:30,333.933,4.41467
2018/7/10 11:45,655.467,5.067
2018/7/10 12:00,579.2,3.88867
2018/7/10 12:15,560.667,3.176
2018/7/10 12:30,663.533,4.24867
2018/7/10 12:45,504.533,3.51067
2018/7/10 13:45,809.067,5.39833
2018/7/10 14:00,733.733,6.62567
2018/7/10 14:15,1064,8.32633
2018/7/10 14:30,1071.93,8.74033
2018/7/10 14:45,847.4,7.16533
2018/7/10 15:00,803.4,5.05267
2018/7/10 15:15,477.733,3.77367
2018/7/10 15:30,672.067,4.944
2018/7/10 15:45,906.2,6.577
2018/7/10 16:00,842.8,7.489
2018/7/10 16:15,817.733,6.58367
2018/7/10 16:30,718.867,5.97033
2018/7/10 16:45,657,5.868
2018/7/10 17:00,667.333,5.49233
2018/7/10 17:15,625.467,4.83
2018/7/10 17:30,572.667,4.23467
2018/7/10 17:45,508.8,3.64733
2018/7/10 18:00,452,3.087
2018/7/10 18:15,394.067,2.43467
2018/7/10 18:30,338.933,1.86667
2018/7/10 18:45,291.933,1.343
2018/7/10 19:00,227.667,0.894333
2018/7/10 19:15,137.333,0.520333
2018/7/10 19:30,118.333,0.369667
2018/7/10 19:45,65.4,0.323333
2018/7/10 20:00,58.8667,0.374667
2018/7/10 20:15,24.7333,0.095
2018/7/11 6:45,33.8667,0.123333
2018/7/11 7:00,51.3333,0.201667
2018/7/11 7:15,158.6,0.268333
2018/7/11 7:30,211.867,0.376667
2018/7/11 7:45,266.467,0.584667
2018/7/11 8:00,287.333,0.930667
2018/7/11 8:15,342.6,1.49933
2018/7/11 8:30,407.6,1.82633
2018/7/11 8:45,503.667,2.65133
2018/7/11 9:00,559,3.28033
2018/7/11 9:15,600.2,3.72833
2018/7/11 9:30,655.467,4.30733
2018/7/11 9:45,706.6,4.863
2018/7/11 10:00,754.533,5.344
2018/7/11 10:15,798.8,5.81433
2018/7/11 10:30,843.933,6.25867
2018/7/11 10:45,880.867,6.582
2018/7/11 11:00,912.8,6.85133
2018/7/11 11:15,944.2,7.18033
2018/7/11 11:30,981.933,7.40467
2018/7/11 11:45,934.933,7.25033
2018/7/11 12:00,761.867,5.64067
2018/7/11 12:15,946.6,6.85267
2018/7/11 12:30,976,6.87833
2018/7/11 13:15,959.533,6.85
2018/7/11 13:30,670.733,6.96433
2018/7/11 13:45,413.8,3.562
2018/7/11 14:15,855.133,5.628
2018/7/11 14:45,856.2,6.35333
2018/7/11 15:00,720.667,5.13733
2018/7/11 15:15,324.733,3.499
2018/7/11 15:30,1015.93,7.09633
2018/7/11 15:45,453.933,2.77367
2018/7/11 16:00,129.133,1.15533
2018/7/11 16:15,806.067,6.517
2018/7/11 16:30,808.133,6.13933
2018/7/11 16:45,610.933,5.50667
2018/7/11 17:00,609.733,4.951
2018/7/11 17:15,536.6,5.401
2018/7/11 17:30,408.333,3.647
2018/7/11 17:45,506.667,3.31467
2018/7/11 18:00,313.4,2.23
2018/7/11 18:15,435.6,2.62533
2018/7/11 18:30,337.267,1.844
2018/7/11 18:45,281.067,1.25867
2018/7/11 19:00,226.6,0.769667
2018/7/11 19:15,165.2,0.44
2018/7/11 19:30,110.133,0.291333
2018/7/11 19:45,59.4667,0.224667
2018/7/11 20:00,33.1333,0.149
2018/7/11 20:15,23,0.078
2018/7/12 6:45,30.6,0.128333
2018/7/12 7:00,53.9333,0.212667
2018/7/12 7:15,143.2,0.276667
2018/7/12 7:30,196,0.340333
2018/7/12 7:45,252.2,0.492
2018/7/12 8:00,298.467,0.811333
2018/7/12 8:30,430.467,1.88
2018/7/12 8:45,490.867,2.49633
2018/7/12 9:00,550.6,3.10667
2018/7/12 9:15,602.133,3.704
2018/7/12 9:30,655.2,4.27933
2018/7/12 9:45,706.2,4.782
2018/7/12 10:00,755.733,5.104
2018/7/12 10:15,799.533,5.17367
2018/7/12 12:00,1027.73,7.84867
2018/7/12 12:15,1045.6,8.04267
2018/7/12 12:30,1062.8,8.16667
2018/7/12 12:45,1075.87,8.30633
2018/7/12 13:00,1084.8,8.371
2018/7/12 13:15,1087.13,8.36633
2018/7/12 13:30,1087.07,8.359
2018/7/12 13:45,1081.13,8.339
2018/7/12 14:00,1069.47,8.29067
2018/7/12 14:15,1051.33,8.23167
2018/7/12 14:30,1030.07,8.13333
2018/7/12 14:45,1002.6,8.01
2018/7/12 15:00,973.667,7.85567
2018/7/12 15:15,944.533,7.67233
2018/7/12 15:30,912.733,7.425
2018/7/12 15:45,876.4,7.13867
2018/7/12 16:00,841,6.82167
2018/7/12 16:15,806.867,6.46467
2018/7/12 16:30,771.533,6.06533
2018/7/12 16:45,730.467,5.65833
2018/7/12 17:00,676.867,5.18867
2018/7/12 17:15,618.6,4.67333
2018/7/12 17:30,561.4,4.127
2018/7/12 17:45,501.667,3.606
2018/7/12 18:00,443.933,3.01333
2018/7/12 18:15,393.133,2.40333
2018/7/12 18:30,343.733,1.786
2018/7/12 18:45,289.4,1.22867
2018/7/12 19:00,230.667,0.746
2018/7/12 19:15,169.667,0.419667
2018/7/12 19:30,113.467,0.270667
2018/7/12 19:45,55.0667,0.209
2018/7/12 20:00,24.7333,0.142667
2018/7/12 20:15,16.7333,0.079333
2018/7/13 6:45,29.3333,0.122667
2018/7/13 7:00,56.5333,0.222667
2018/7/13 7:15,133.333,0.298333
2018/7/13 7:30,186.933,0.371
2018/7/13 7:45,244.2,0.523667
2018/7/13 8:00,288.6,0.846667
2018/7/13 8:15,355.733,1.311
2018/7/13 8:30,415.4,1.862
2018/7/13 8:45,474.933,2.44867
2018/7/13 9:00,531.733,3.029
2018/7/13 9:15,583.867,3.60367
2018/7/13 9:30,633.933,4.155
2018/7/13 9:45,686.8,4.66967
2018/7/13 10:00,734.8,5.16833
2018/7/13 10:15,781.933,5.621
2018/7/13 10:30,823.8,6.03667
2018/7/13 10:45,867.2,6.436
2018/7/13 11:00,905.267,6.78733
2018/7/13 11:15,934.2,7.06
2018/7/13 11:30,963.667,7.34233
2018/7/13 11:45,991.8,7.56267
2018/7/13 12:00,1015.73,7.779
2018/7/13 12:15,1036,7.93867
2018/7/13 12:30,1049.6,8.07167
2018/7/13 12:45,1062.6,8.23467
2018/7/13 13:00,1071.13,8.286
2018/7/13 13:15,1074.27,8.26067
2018/7/13 13:30,1072.67,8.301
2018/7/13 13:45,1070.47,8.29133
2018/7/13 14:00,1061,8.26033
2018/7/13 14:15,1045.4,8.175
2018/7/13 14:30,1022.53,8.05933
2018/7/13 14:45,995.8,7.903
2018/7/13 15:00,968.067,7.727
2018/7/13 15:15,940.467,7.509
2018/7/13 15:30,909.2,7.29667
2018/7/13 15:45,874.133,7.05067
2018/7/13 16:00,837.867,6.74167
2018/7/13 16:15,802.067,6.42833
2018/7/13 16:30,766.867,6.07233
2018/7/13 16:45,725.867,5.661
2018/7/13 17:00,673.533,5.19967
2018/7/13 17:15,618.133,4.70233
2018/7/13 17:30,561.933,4.17167
2018/7/13 17:45,502.467,3.58467
2018/7/13 18:00,444.067,3.00767
2018/7/13 18:15,390.733,2.41033
2018/7/13 18:30,326.8,1.78133
2018/7/13 18:45,288.733,1.25033
2018/7/13 19:00,213,0.709667
2018/7/13 19:15,147.867,0.406667
2018/7/13 19:30,111.267,0.303333
2018/7/13 19:45,64.8667,0.232667
2018/7/13 20:00,31.1333,0.174333
2018/7/13 20:15,10.8667,0.057
2018/7/14 6:45,53.2667,0.277333
2018/7/14 7:00,84.6667,0.502667
2018/7/14 7:15,86.9333,0.645
2018/7/14 7:30,83,0.603667
2018/7/14 7:45,91.8,0.773
2018/7/14 8:00,146.933,1.08433
2018/7/14 8:15,132.267,1.099
2018/7/14 8:30,158.8,1.315
2018/7/14 8:45,221.733,1.862
2018/7/14 9:00,223.333,1.62767
2018/7/14 9:15,275.4,2.29667
2018/7/14 9:30,327.2,2.608
2018/7/14 9:45,496,3.30933
2018/7/14 10:00,391.333,3.654
2018/7/14 10:15,375.067,2.97167
2018/7/14 10:30,356.533,3.10067
2018/7/14 10:45,598.733,4.71933
2018/7/14 11:00,658.933,5.12033
2018/7/14 11:15,827.333,6.70267
2018/7/14 11:30,718.133,5.11633
2018/7/14 11:45,395.333,3.11967
2018/7/14 12:00,394.8,3.28633
2018/7/14 12:15,288.6,2.30067
2018/7/14 12:30,202,1.63533
2018/7/14 12:45,134,0.697667
2018/7/14 13:00,129.333,1.42867
2018/7/14 13:15,264.4,2.16633
2018/7/14 13:30,262.8,2.18533
2018/7/14 13:45,217.8,1.87133
2018/7/14 14:00,157.067,1.345
2018/7/14 14:15,166.133,1.49633
2018/7/14 14:30,105.333,0.723667
2018/7/14 14:45,82.5333,0.722333
2018/7/14 15:00,107.467,0.868333
2018/7/14 15:15,96.4,0.849
2018/7/14 15:30,142.333,1.15033
2018/7/14 15:45,122.8,0.916333
2018/7/14 16:00,81.6667,0.568
2018/7/14 16:15,62.0667,0.481667
2018/7/14 16:30,78.6,0.707
2018/7/14 16:45,289.4,2.259
2018/7/14 17:00,448.533,3.099
2018/7/14 17:15,459.733,2.93033
2018/7/14 17:45,356.267,2.03367
2018/7/14 18:15,357.8,2.30367
2018/7/14 18:30,260.267,2.21933
2018/7/14 18:45,203.733,1.71733
2018/7/14 19:00,232.8,1.62033
2018/7/14 19:15,220.133,1.062
2018/7/14 19:30,94.6667,0.561667
2018/7/14 19:45,70.6667,0.477
2018/7/14 20:00,37.1333,0.170333
2018/7/15 6:45,24.8,0.101
2018/7/15 7:00,27.8,0.105667
2018/7/15 7:15,38.5333,0.144
2018/7/15 7:30,225.533,0.355333
2018/7/15 7:45,272.467,0.596333
2018/7/15 8:00,243.067,0.780667
2018/7/15 8:30,421.533,1.842
2018/7/15 8:45,482.133,2.463
2018/7/15 9:00,544.4,3.086
2018/7/15 9:15,593.8,3.67067
2018/7/15 9:30,638.533,4.20367
2018/7/15 9:45,701.267,4.735
2018/7/15 10:00,719.867,5.21633
2018/7/15 10:15,791.867,5.74733
2018/7/15 10:30,789.667,6.184
2018/7/15 10:45,912.2,6.162
2018/7/15 11:00,907.867,6.93367
2018/7/15 11:15,830.133,6.38567
2018/7/15 11:30,1013.4,7.56867
2018/7/15 11:45,1038.27,7.904
2018/7/15 12:00,1022.87,7.99533
2018/7/15 12:15,1054.67,8.16167
2018/7/15 12:30,1083.93,8.25933
2018/7/15 12:45,1075.47,8.41533
2018/7/15 13:00,1068.07,8.52467
2018/7/15 13:15,1083.67,8.51267
2018/7/15 13:30,1086,8.529
2018/7/15 13:45,1089.33,8.50133
2018/7/15 14:00,1024.67,8.45767
2018/7/15 14:15,1054.47,8.33433
2018/7/15 14:30,1033.27,8.254
2018/7/15 14:45,1013.73,8.16033
2018/7/15 15:00,1000.93,8.01967
2018/7/15 15:15,921.2,7.75733
2018/7/15 15:45,882.933,7.07567
2018/7/15 16:00,861.533,6.92833
2018/7/15 16:15,748.8,5.631
2018/7/15 16:30,790.2,6.20833
2018/7/15 16:45,724.133,5.75467
2018/7/15 17:00,667,5.232
2018/7/15 17:15,608.533,4.72767
2018/7/15 17:30,558.533,4.17367
2018/7/15 17:45,502.4,3.53667
2018/7/15 18:00,387.6,3.01133
2018/7/15 18:15,352.133,2.42467
2018/7/15 18:30,337.867,1.784
2018/7/15 18:45,281,1.18333
2018/7/15 19:00,224.8,0.691333
2018/7/15 19:15,165.467,0.361333
2018/7/15 19:30,111.733,0.26
2018/7/15 19:45,56.4,0.184333
2018/7/15 20:00,29,0.115
2018/7/15 20:15,12.6,0.024333
2018/7/16 6:45,29.1333,0.118667
2018/7/16 7:00,63.8,0.234
2018/7/16 7:15,126.8,0.322667
2018/7/16 7:30,177.733,0.409
2018/7/16 7:45,234.8,0.589333
2018/7/16 8:00,285,0.909
2018/7/16 8:15,350.667,1.33733
2018/7/16 8:30,408,1.88633
2018/7/16 8:45,466.267,2.47233
2018/7/16 9:00,518.067,3.02967
2018/7/16 9:15,574.533,3.60433
2018/7/16 9:30,629.133,4.155
2018/7/16 9:45,681.933,4.69267
2018/7/16 10:00,734.333,5.19
2018/7/16 10:15,778.4,5.641
2018/7/16 10:30,827.467,6.035
2018/7/16 10:45,869,6.44767
2018/7/16 11:00,903.533,6.81733
2018/7/16 11:15,938.133,7.131
2018/7/16 11:30,970.267,7.40867
2018/7/16 11:45,997.067,7.61933
2018/7/16 12:00,1016.73,7.788
2018/7/16 12:15,1035.27,7.93867
2018/7/16 12:30,1049.13,8.01667
2018/7/16 12:45,1055.07,8.19433
2018/7/16 13:00,1065.93,8.268
2018/7/16 13:15,1069.87,8.284
2018/7/16 13:30,1066.53,8.31267
2018/7/16 13:45,1057,8.29033
2018/7/16 14:00,1044,8.25167
2018/7/16 14:15,1029.33,8.23167
2018/7/16 14:30,1013.27,8.13733
2018/7/16 14:45,992.067,7.982
2018/7/16 15:00,970.533,7.83
2018/7/16 15:15,943.8,7.648
2018/7/16 15:30,938.2,6.799
2018/7/16 15:45,420.733,3.47367
2018/7/16 16:00,96.5333,1.19533
2018/7/16 16:15,44.6667,0.328667
2018/7/16 16:30,398.8,2.93467
2018/7/16 16:45,710.467,5.85167
2018/7/16 17:00,592.067,4.94467
2018/7/16 17:15,618.933,4.88967
2018/7/16 17:30,577.2,4.46333
2018/7/16 17:45,505.867,3.39733
2018/7/16 18:00,168.2,1.53667
2018/7/16 18:15,118.333,0.933667
2018/7/16 18:30,54.4,0.323
2018/7/16 19:30,76.2667,0.444
2018/7/16 19:45,81.7333,0.580667
2018/7/16 20:00,80.5333,0.606667
2018/7/16 20:15,39.9333,0.198333
2018/7/17 6:45,27.5333,0.113667
2018/7/17 7:00,64.1333,0.211
2018/7/17 7:15,134.333,0.281667
2018/7/17 7:30,185.733,0.352333
2018/7/17 7:45,243.4,0.506
2018/7/17 8:00,287.867,0.830333
2018/7/17 8:15,355.467,1.31067
2018/7/17 8:30,409.6,1.88567
2018/7/17 8:45,467.533,2.48867
2018/7/17 9:00,521.4,3.09967
2018/7/17 9:15,576.4,3.69733
2018/7/17 9:30,631.6,4.23233
2018/7/17 9:45,681.2,4.74967
2018/7/17 10:00,732.2,5.28367
2018/7/17 10:15,778.533,5.72767
2018/7/17 10:30,808.467,6.185
2018/7/17 10:45,866.533,6.62767
2018/7/17 11:00,884.6,6.907
2018/7/17 11:15,933.133,7.06433
2018/7/17 11:30,957.533,7.56167
2018/7/17 11:45,855.067,7.27667
2018/7/17 12:00,710.8,5.20933
2018/7/17 12:15,573.933,3.959
2018/7/17 12:30,636.733,5.366
2018/7/17 12:45,668,5.21133
2018/7/17 13:00,718.8,6.27533
2018/7/17 13:15,972,8.074
2018/7/17 13:30,1017.6,7.59633
2018/7/17 13:45,1054.87,8.584
2018/7/17 14:00,1030.2,8.42833
2018/7/17 14:15,1065.87,8.48733
2018/7/17 14:30,566.333,3.77233
2018/7/17 14:45,465.067,3.86633
2018/7/17 15:00,404.467,3.44767
2018/7/17 15:15,319.533,2.72433
2018/7/17 15:30,311.533,2.54667
2018/7/17 15:45,278.133,2.32067
2018/7/17 16:00,217.933,1.798
2018/7/17 16:15,184.933,1.48133
2018/7/17 16:30,197.6,1.63033
2018/7/17 16:45,240.8,2.01667
2018/7/17 17:00,280.4,2.37867
2018/7/17 17:15,212.867,1.65467
2018/7/17 17:30,167.133,1.41267
2018/7/17 17:45,169.6,1.39033
2018/7/17 18:00,135.8,1.07567
2018/7/17 18:15,140.267,1.10767
2018/7/17 18:30,148.867,1.259
2018/7/17 18:45,174.4,1.33967
2018/7/17 19:00,206.867,1.26667
2018/7/17 19:15,112.533,0.575333
2018/7/17 19:30,101.4,0.586
2018/7/17 19:45,73.5333,0.494333
2018/7/17 20:00,35.4667,0.157333
2018/7/18 7:00,38.4,0.219333
2018/7/18 7:15,36.2667,0.195
2018/7/18 7:30,25,0.132333
2018/7/18 7:45,26.4667,0.159667
2018/7/18 8:00,31.8667,0.201333
2018/7/18 8:15,33.6,0.212667
2018/7/18 8:30,23.3333,0.122667
2018/7/18 8:45,17,0.068333
2018/7/18 9:00,19.1333,0.073667
2018/7/18 9:15,17.4,0.034667
2018/7/18 9:30,19.4,0.071667
2018/7/18 9:45,18.4,0.067667
2018/7/18 10:00,21.7333,0.077333
2018/7/18 10:15,31.8,0.215667
2018/7/18 10:30,38.0667,0.302667
2018/7/18 10:45,82.8,0.823333
2018/7/18 11:00,131.8,1.05267
2018/7/18 11:15,53.6667,0.664
2018/7/18 11:30,93.9333,0.611
